id,word,pos,part,section,japanese,sentence,sentence_ja
1544,inflation,noun,3,16,インフレ(ーション)；物価の高騰,Pension payments should be increased in line with inflation.,年金の支払いはインフレに連動して増えるべきである。
1545,sweatshop,noun,3,16,搾取工場（労働者を低賃金で長時間働かせる工場などを指す）,Workers in sweatshops earn less than the minimum wage set by law.,搾取工場の労働者は法律に定められた最低賃金より賃金が少ない。
1546,clash,noun,3,16,対立；かち合うこと；ガチャンという音,There were violent clashes between police and demonstrators.,警察とデモ隊との激しい衝突があった。
1547,sociology,noun,3,16,社会学,She wants to major in sociology at college.,彼女は大学で社会学を専攻したいと思っている。
1548,ideology,noun,3,16,イデオロギー、思想傾向,Ideologies such as religious beliefs or political concepts can lead to war.,宗教的信条や政治的概念のようなイデオロギーは戦争につながりかねない。
1549,margin,noun,3,16,余白；差；利ざや,She wrote some notes in the margin of the page.,彼女はそのページの余白にメモを書いた。
1550,realm,noun,3,16,領域；領土,The writer decided to write about the realms of fantasy.,著者は幻想の世界について書くことに決めた。
1551,domain,noun,3,16,分野；領域；ドメイン,Many Japanese have received major awards in the domain of physics.,多くの日本人が物理学の分野で主要な賞を受賞している。
1552,algorithm,noun,3,16,アルゴリズム；問題解決の手順,Computers are getting faster at processing algorithms these days.,最近、コンピューターはアルゴリズムの処理がより速くなりつつある。
1553,prairie,noun,3,16,大草原,A herd of buffalo inhabits the nearby prairie.,バッファローの群れが近くの大草原に生息している。
1554,frontier,noun,3,16,（通例 the ~s）最先端；（the ~）辺境地；国境,Students can study at the frontiers of space engineering at this university.,この大学では学生たちは宇宙工学の最先端で研究できる。
1555,bullet,noun,3,16,銃弾,The police officer wears a special vest to protect himself from bullets.,その警官は銃弾から身を守るため特殊なベストを着ている。
1556,shield,noun,3,16,盾，防御物,The military has been creating a shield against missiles.,軍はミサイルに対する防衛を作り出してきている。
1557,despair,noun,3,16,絶望,She quit her job and left in despair.,彼女は絶望し，仕事を辞めて去っていった。
1558,radiation,noun,3,16,放射能，放射線,The biggest problem of a nuclear disaster is exposure to radiation.,原子力災害の最大の問題は放射能の被ばくである。
1559,placebo,noun,3,16,偽薬，プラシーボ；気休め,The doctor gave a placebo to the patient in the clinical trial.,医師は臨床試験においてその患者に偽薬を与えた。
1560,nursery,noun,3,16,託児所；苗床,Day care nurseries are available to pre-school children in the city.,保育用託児所は市内の就学前の子供が利用できる。
1561,spouse,noun,3,16,配偶者,The man is very glad that he has a supportive spouse.,その男性は自分に支えとなる配偶者がいることをとてもうれしく思っている。
1562,makeup,noun,3,16,化粧；化粧品；構成；性質,"Before the play, the actors put on costumes and makeup.",芝居の前に，役者たちは衣装を身につけ化粧をした。
1563,mummy,noun,3,16,ミイラ；腐ママ，お母さん,The mummy found in the tomb was buried with a lot of gold.,その墓で見つかったミイラは多くの金製品とともに埋葬されていた。
1564,flesh,noun,3,16,（人・動物の）肉；果肉,The trap had cut deeply into the rabbit's flesh.,わなはウサギの肉に深く食い込んでいた。
1565,limb,noun,3,16,手足,He stretched his long limbs just after he got out of bed.,彼はベッドから出た直後にその長い手足を伸ばした。
1566,odor,noun,3,16,におい；気配,Dogs can detect odors that humans cannot notice.,犬は人間が気づくことのできないにおいを察知することができる。
1567,laundry,noun,3,16,洗濯（物）；クリーニング店,On Sundays he does the laundry and cleans his room.,日曜日には彼は洗濯をし、部屋を掃除する。
1568,tide,noun,3,16,潮の（干満）；動向,I cannot tell whether the tide is going out or coming in.,潮が引いているのか満ちているのか、私にはわからない。
1569,questionnaire,noun,3,16,アンケート,"If you have time, please answer the questionnaire.",お時間があるようでしたら、アンケートに答えてください。
1570,nonsense,noun,3,16,ばかげた物話、考え；無意味な言葉,John should have known better than to say such nonsense.,ジョンはそのようなばかげたことを言うべきではなかったのに、分別があるべきだった。
1571,revenge,noun,3,16,復讐,He was determined to take revenge on his political enemies.,彼は政敵に復讐する決意を固めた。
1572,intellect,noun,3,16,知性；（the 〜（s））知識人,He thinks that he is a man of superior intellect.,彼は自分がすぐれた知性を持つ人間だと思っている。
1573,hospitality,noun,3,16,親切なもてなし、歓待；受容性,The Japanese hotel shows great hospitality towards its guests.,その日本のホテルは客に対してすばらしいもてなしをする。
1574,librarian,noun,3,16,司書、図書館員,The librarian recommended this book as a reference on English grammar.,その司書は英文法に関する参考図書としてこの本を勧めてくれた。
1575,manuscript,noun,3,16,(手書きの)原稿；写本,The writer's manuscript has been kept in the university library.,その作家の原稿は大学の図書館に保管されている。
1576,obsession,noun,3,16,(考えなどに)取りつかれること；妄想；強迫観念,She seemed to have an obsession with losing weight.,彼女は痩せることに取りつかれているように見えた。
1577,hygiene,noun,3,16,衛生(状態)；健康法,The hospital's standard of hygiene is high.,その病院の衛生基準は高い。
1578,paradigm,noun,3,16,理論的枠組み、パラダイム；模範,The professor introduced a new paradigm into linguistic studies.,その教授は言語学研究に新たな理論的枠組みを取り入れた。
1579,legitimate,adjective,3,16,合法的な；妥当な,He has three offshore companies for legitimate tax avoidance purposes.,彼は合法的な租税回避の目的で海外の会社を3つ持っている。
1580,authentic,adjective,3,16,本物の；信頼できる,She was moved by the authentic works by Picasso at the museum.,彼女はその美術館でピカソの本物の作品に感動した。
1581,empirical,adjective,3,16,経験的な；経験主義の,The teacher explained how to collect empirical evidence.,その教師は経験的証拠の集め方を説明した。
1582,immense,adjective,3,16,膨大な,There are immense varieties of chilies in Mexico.,メキシコには膨大な種類のトウガラシがある。
1583,absurd,adjective,3,16,ばかげた；不合理な,Many people think that legalizing drugs is an absurd idea.,多くの人は麻薬を合法化するのはばかげた考えだと思っている。
1584,weird,adjective,3,16,異様な；奇妙な,I have been having very weird dreams these days.,私は最近よくとても奇妙な夢を見る。
1585,accidental,adjective,3,16,偶然の；過失による,Their accidental meeting led to a successful partnership.,彼らの偶然の出会いがすばらしい協力関係につながった。
1586,uneasy,adjective,3,16,不安な；落ち着かない；ぎこちない,Young people tend to feel uneasy about the future.,若者は将来に関して不安や気持ちになる傾向がある。
1587,jealous,adjective,3,16,嫉妬深い；用心深い,His friend was jealous of his cooking skills.,彼の友人は彼の料理の腕前に嫉妬していた。
1588,feminine,adjective,3,16,女らしい,She prefers to dress in a feminine way.,彼女は女らしい服装をすることを好む。
1589,swift,adjective,3,16,素早い,The rescue of victims requires swift action.,被害者の救出は素早い行動を必要とする。
1590,hollow,adjective,3,16,空洞の；空虚な；うわべだけの,"As she had not eaten anything, her stomach felt hollow.",彼女は何も食べていなかったので、胃が空っぽの感じがした。
1591,crude,adjective,3,16,大まかな；粗野な；未精製の,He read a crude summary of the novel.,彼はその小説の大まかな要約を読んだ。
1592,sore,adjective,3,16,痛い；腹が立って,I have a sore throat due to a cold.,私は風邪のせいでのどが痛い。
1593,pessimistic,adjective,3,16,悲観的な,You should not be pessimistic about your future.,君は将来について悲観的になってはいけない。
1594,vain,adjective,3,16,無駄な；うぬぼれた,I tried in vain to persuade him to get along with his father.,私は、彼を説得して父親と仲良くしてもらおうとしたが無駄だった。
1595,susceptible,adjective,3,16,(～の)影響を受けやすい；感染しやすい,"Most food is susceptible to heat, so it is wise to store it in a cool place.",たいていの食品は熱の影響を受けやすいので、涼しい場所に保管するのが賢明である。
1596,edible,adjective,3,16,食用な、食べられる,My grandfather is good at picking out edible mushrooms in the forest.,私の祖父は森の中で食用キノコを探し出すことが得意である。
1597,sheer,adjective,3,16,純粋な、真の；すごい；(布が)薄地の,The girl appears to be a sheer genius in science.,その少女は科学分野における真の天才のようだ。
1598,explicit,adjective,3,16,明白な；率直な,He always gives us explicit instructions.,彼はいつも私たちに明白な指示を与える。
1599,prone,adjective,3,16,(～に)なりやすい,"If you work without a break, you become more prone to error.",休憩を取らずに働いていると、間違いをより犯しやすくなる。
1600,affluent,adjective,3,16,裕福な,Advertisers are targeting society's affluent groups.,広告主たちは社会の裕福層をターゲットにしている。
1601,collaborate,verb,3,17,共同して働く；（～に）協力する（with）,"To achieve sustainable development goals, it is essential for nations to collaborate effectively on a global scale.",持続可能な開発目標を達成するためには、各国が世界規模で効果的に協力することが不可欠である。
1602,exert,verb,3,17,を及ぼす；（力など）を行使する,He had to exert all his strength to move the large rock.,彼はその大きな岩を動かすために全力を尽くさなければならなかった。
1603,excel,verb,3,17,（～で）秀でている（in / at）；に勝る,"She strives to excel in her studies, hoping to gain admission to a top university.",彼女は一流大学への入学を目指し、学業で秀でるよう努力しています。
1604,prosper,verb,3,17,栄える，成功する；繁殖する,"With dedication and a clear vision, any startup company has the potential to prosper in the competitive market.",献身と明確なビジョンがあれば、どんなスタートアップ企業も競争の激しい市場で成功する可能性を秘めている。
1605,surge,verb,3,17,殺到する；（感情が）こみ上げる；急騰する,A huge crowd surged towards the stage as the concert began.,コンサートが始まると、大勢の観客がステージに殺到した。
1606,intervene,verb,3,17,（～に）介入する（in）；介在する,The international community decided to intervene in the civil war to protect innocent civilians.,国際社会は、無実の市民を保護するために内戦に介入することを決定した。
1607,insert,verb,3,17,を挿入する,"To activate the device, users must first insert the provided SIM card into the designated slot, following the instructions carefully.",デバイスを起動するには、まずユーザーは付属のSIMカードを指定されたスロットに挿入し、指示に注意深く従う必要があります。
1608,overtake,verb,3,17,を追い抜く；に追いつく（≒ catch up with）；（災難・強い感情などが）を襲う,The car attempted to overtake the truck on the narrow road.,車は狭い道でトラックを追い抜こうとした。
1609,snap,verb,3,17,をパチンと鳴らす；をポキッと折る；ポキッと折れる；パチンと音を立てる,The old wooden bridge groaned and then snapped under the unexpected heavy load.,その古い木製の橋はきしみ、予期せぬ重い負荷に耐えきれず、ポキッと折れてしまった。
1610,carve,verb,3,17,を彫る；を切り開く；（肉）を切り分ける,The sculptor spent hours to carve a lifelike face into the marble.,その彫刻家は、大理石に本物そっくりの顔を彫るのに何時間も費やした。
1611,addict,noun,3,17,〔受身形で〕（～の）中毒になる（to）；（～に）凝る,Many people become internet addicts without realizing the negative impact on their daily lives.,多くの人々は、インターネット中毒になっていることに気づかないまま、日常生活に悪影響を及ぼしています。
1612,condemn,verb,3,17,を非難する；〔受身形で〕（～の刑を）宣告される（to）,The international community condemned the government's actions as a violation of human rights.,国際社会は政府の行動を人権侵害として非難した。
1613,convict,verb,3,17,に有罪を宣告する,The jury decided to convict the suspect after reviewing all the evidence.,陪審はすべての証拠を検討した後、容疑者に有罪を宣告することを決定した。
1614,dictate,verb,3,17,を指図する；を書き取らせる；を規定する,Consumer preferences largely dictate product development in a competitive market.,競争の激しい市場では、消費者の嗜好が製品開発を大きく規定する。
1615,prescribe,verb,3,17,（薬など）を処方する；を規定する,Doctors often prescribe antibiotics for bacterial infections.,医師は細菌感染症によく抗生物質を処方します。
1616,inhibit,verb,3,17,を抑制する；を妨げる,Lack of confidence can inhibit a student's performance.,自信の欠如は、学生のパフォーマンスを妨げることがある。
1617,stray,verb,3,17,はぐれる，（道に）迷う,Students must not stray from the main topic when writing their essays.,学生はエッセイを書く際に、主要なテーマから逸れてはならない。
1618,roam,verb,3,17,（を）歩き回る；放浪する,Many animals roam freely in the vast national park.,多くの動物が広大な国立公園を自由に歩き回っています。
1619,enclose,verb,3,17,を同封する；を取り囲む,Please enclose your resume with your application form.,願書に履歴書を同封してください。
1620,execute,verb,3,17,を実行する；を処刑する,It is important to not only plan but also to execute the plan efficiently.,計画するだけでなく、その計画を効率的に実行することも重要です。
1621,coincide,verb,3,17,同時に起こる；一致する,"His birthday often coincides with a national holiday, giving him a long weekend.",彼の誕生日はしばしば国民の祝日と重なるため、彼は長い週末を過ごすことができます。
1622,lag,noun,3,17,遅れる；徐々に弱まる,"Due to the poor network connection, there was a significant lag during the video conference.",ネットワーク接続が不安定だったため、ビデオ会議中にかなりの遅延が生じました。
1623,cling,verb,3,17,しがみつく；くっつく,"In unfamiliar environments, young children often cling to their parents for comfort.",不慣れな環境では、幼い子供たちは安心を求めて親にしがみつくことがよくある。
1624,erase,verb,3,17,を消す,He tried to erase the painful memories from his mind.,彼は辛い記憶を心の中から消し去ろうとした。
1625,grind,verb,3,17,（穀物など）をひく,The miller used a large stone to grind the wheat into flour.,製粉業者は小麦をひいて粉にするために大きな石を使った。
1626,knit,verb,3,17,を編む；を結合する；編み物をする,"My grandmother loves to knit sweaters for all her grandchildren, especially during the winter months.",私の祖母は、特に冬の間、孫たち全員のためにセーターを編むのが大好きです。
1627,inquire,verb,3,17,（を）尋ねる,Applicants should inquire about the required documents and deadlines well in advance.,出願者は、必要書類と締め切りについて十分前もって問い合わせるべきです。
1628,betray,verb,3,17,をうっかり表す；を裏切る,She felt betrayed by her friend when he revealed her secret to others.,友人が彼女の秘密を他人に明かした時、彼女は裏切られたと感じた。
1629,leak,verb,3,17,漏れる；を漏らす,"Despite their strenuous efforts, the company failed to prevent the sensitive customer data from leaking to unauthorized third parties.",激しい努力にもかかわらず、その会社は機密性の高い顧客データが未承認の第三者に漏れるのを防ぐことができなかった。
1630,smash,verb,3,17,を粉砕する；を強打する；粉々に壊れる；激突する,"The clumsy waiter accidentally dropped the tray, causing all the glasses to smash on the floor.",不器用なウェイターが誤ってお盆を落とし、全てのグラスが床に落ちて粉々に割れてしまった。
1631,bounce,verb,3,17,跳ねる；反射する；を弾ませる；（Ｅメールが）（宛先不明で）返送される,The new basketball court allowed the ball to bounce perfectly.,新しいバスケットボールコートのおかげで、ボールは完璧に弾みました。
1632,sprawl,noun,3,17,（都市などが）不規則に広がる；だらしなく手足を伸ばす,"The unchecked growth of the city resulted in extensive urban sprawl, placing a strain on public services.",都市の無制限な成長は広範囲にわたる都市のスプロール現象（無秩序な拡大）を引き起こし、公共サービスに負担をかけた。
1633,converse,verb,3,17,（～と）会話をする（with）,She enjoys conversing with her classmates about their future plans.,彼女はクラスメートと将来の計画について会話をするのが好きだ。
1634,recite,verb,3,17,を暗唱する；を詳述する,The young student bravely stood before the class to recite a poem she had memorized.,若い生徒は、暗記した詩をクラスの前で勇敢に暗唱しました。
1635,disregard,verb,3,17,を無視する；を軽視する,It is crucial not to disregard the potential long-term consequences of our daily actions.,私たちの日常の行動がもたらす潜在的な長期的な影響を軽視してはならない。
1636,frown,verb,3,17,眉をひそめる,He couldn't help but frown as he read the confusing instructions.,彼は分かりにくい指示書を読みながら、眉をひそめずにはいられなかった。
1637,evoke,verb,3,17,を呼び起こす,"The old mansion, with its grand architecture, seemed to evoke stories of a bygone era.",その壮大な建築を持つ古い屋敷は、過ぎ去った時代の物語を呼び起こすようでした。
1638,pledge,verb,3,17,を誓う，約束する；を与えることを約束する,The company pledged to reduce its carbon emissions by 30% over the next five years.,その会社は、今後5年間で炭素排出量を30％削減することを誓約した。
1639,aspire,verb,3,17,（～を）熱望する（to）,Many young professionals aspire to achieve leadership roles early in their careers.,多くの若手専門家は、キャリアの初期段階でリーダーシップの役割を果たすことを熱望しています。
1640,contemplate,verb,3,17,（を）熟考する；を予想する,She paused to contemplate the difficult decision she had to make.,彼女は、下すべき難しい決断について熟考するため、立ち止まった。
1641,grace,noun,3,17,優美，優雅；分別；（神の）恩寵,Her performance was marked by an exquisite grace that captivated every member of the audience.,彼女の演技は、観客全員を魅了するような絶妙な優雅さに特徴づけられていた。
1642,enlightenment,noun,3,17,啓蒙，啓発,The Age of Enlightenment profoundly influenced modern democratic ideals and the concept of individual liberty.,啓蒙時代は、現代の民主主義の理想と個人の自由の概念に深く影響を与えた。
1643,commerce,noun,3,17,商業；貿易,International commerce plays a crucial role in fostering economic growth and cultural exchange between nations.,国際商業は、国家間の経済成長と文化交流を促進する上で重要な役割を果たしている。
1644,draft,noun,3,17,下書き；為替手形；隙間風,She submitted the first draft of her thesis to her professor for feedback.,彼女はフィードバックを得るために、論文の初稿を教授に提出した。
1645,barrel,noun,3,17,バレル（液量の単位）；たる,The price of crude oil is often discussed in terms of dollars per barrel.,原油価格は、しばしば1バレルあたりのドルという単位で議論されます。
1646,timber,noun,3,17,【英】 木材（≒ 【米】lumber）；樹木,The region is known for its vast forests and excellent quality timber.,その地域は広大な森林と優れた品質の木材で知られています。
1647,garment,noun,3,17,衣服,"Each traditional garment tells a story of the culture and history from which it originates, often reflecting local customs and available materials.",それぞれの伝統的な衣服は、それが生まれた文化や歴史の物語を語っており、しばしば地域の習慣や利用可能な素材を反映しています。
1648,thread,noun,3,17,糸；（議論などの）筋道,It was difficult to follow the thread of the conversation because everyone was speaking at once.,みんなが一斉に話していたので、会話の筋道を追うのは難しかった。
1649,cabinet,noun,3,17,〔しばしばthe C-〕内閣；戸棚,The Prime Minister announced a reshuffle of the cabinet after public criticism.,首相は国民からの批判を受けて、内閣改造を発表しました。
1650,bureau,noun,3,17,（官庁の）局；事務局；案内所,The tourism bureau provides information to visitors about local attractions.,観光局は、地域の観光名所に関する情報を訪問者に提供しています。
1651,autonomy,noun,3,17,（個人の）自律；自治（権）；自治体,Giving employees more autonomy often leads to increased job satisfaction.,従業員により大きな自律性を与えることは、しばしば仕事の満足度の向上につながる。
1652,toll,noun,3,17,損害（の程度）；死傷者数；通行料,The recent economic downturn has taken a heavy toll on small businesses throughout the country.,最近の景気後退は、全国の中小企業に大きな打撃を与えました。
1653,discourse,noun,3,17,話し合い，会話；講演；論説,The seminar encouraged open discourse on various philosophical topics.,そのセミナーでは、様々な哲学的テーマについて活発な議論が奨励された。
1654,superstition,noun,3,17,迷信,"Despite scientific advancements, some people still believe in superstitions.",科学の進歩にもかかわらず、一部の人々はまだ迷信を信じている。
1655,glimpse,noun,3,17,ちらりと見えること,I caught a glimpse of the famous actor as he hurried past the crowd.,有名な俳優が群衆の中を急いで通り過ぎるのがちらりと見えた。
1656,arithmetic,noun,3,17,計算；算数,Basic arithmetic is a fundamental skill necessary for everyday life.,基本的な計算は、日常生活を送る上で不可欠な基礎的技能です。
1657,glossary,noun,3,17,用語小辞典；用語集,Many academic textbooks include a comprehensive glossary at the end to help readers understand specialized terminology.,多くの学術的な教科書には、読者が専門用語を理解するのを助けるために、巻末に包括的な用語集が含まれています。
1658,archive,verb,3,17,〔しばしば～s〕記録文書，公文書；公文書保管所；（コンピューターの）アーカイブ,The library decided to archive all its digital records for future generations.,図書館は、将来の世代のためにすべてのデジタル記録をアーカイブすることにした。
1659,legacy,noun,3,17,遺産,The university's legacy of excellence in research attracts students from all over the world.,その大学の研究における卓越性という遺産は、世界中から学生を惹きつけている。
1660,anthropology,noun,3,17,人類学,"Anthropology is a fascinating academic discipline that explores the complexities of human societies, cultures, and evolutionary history across different times and regions.",人類学は、異なる時代や地域における人間の社会、文化、そして進化の歴史の複雑さを探求する魅力的な学術分野である。
1661,rage,noun,3,17,激怒；猛威,The manager's sudden rage startled everyone in the meeting room.,課長の突然の激怒が会議室の全員を驚かせた。
1662,sorrow,noun,3,17,悲しみ,The news of his unexpected departure brought great sorrow to all who knew him.,彼の突然の出発の知らせは、彼を知るすべての人に大きな悲しみをもたらした。
1663,psychiatrist,noun,3,17,精神科医,"It is often advisable to consult a psychiatrist when experiencing persistent mental health challenges, as they are medically trained to diagnose and treat such conditions.",精神的な問題が続く場合、精神科医はそうした状態を診断し治療するための医学的な訓練を受けているため、相談することがしばしば推奨されます。
1664,ward,noun,3,17,行政区；病棟,"After the accident, she was admitted to the hospital and spent two weeks in the general ward.",事故の後、彼女は病院に入院し、一般病棟で2週間過ごしました。
1665,stall,verb,3,17,露店；エンスト；失速,He had to pull over when his car's engine unexpectedly stalled in the middle of the highway.,高速道路の真ん中で車のエンジンが予期せずエンストしたため、彼は車を路肩に寄せなければならなかった。
1666,flame,noun,3,17,炎；情熱,The small flame of the match illuminated the dark cave.,小さなマッチの炎が暗い洞窟を照らした。
1667,moisture,noun,3,17,水分；湿気,"The desert air contained very little moisture, making it feel extremely dry.",砂漠の空気にはほとんど水分が含まれておらず、非常に乾燥していると感じられた。
1668,irony,noun,3,17,皮肉,The profound irony of the situation was that the very technology designed to connect people often made them feel more isolated.,人々を繋ぐために設計されたまさにその技術が、かえって彼らをより孤立させているというのは、状況の深い皮肉だった。
1669,warrior,noun,3,17,戦士,The ancient samurai were renowned warriors who valued honor above all else.,古代の侍は、名誉を何よりも重んじることで知られた戦士たちだった。
1670,astronomy,noun,3,17,天文学,The recent advancements in astronomy have significantly deepened our understanding of the universe's origins.,最近の天文学の進歩は、宇宙の起源に関する私たちの理解を大幅に深めてきた。
1671,probe,noun,3,17,（無人）宇宙探査機；（～の）精査（into）；探り針,The government launched a full-scale probe into the financial scandal.,政府は、その金融スキャンダルに関する本格的な調査を開始した。
1672,altitude,noun,3,17,高度，標高,"At higher altitudes, the air becomes thinner and oxygen levels decrease.",より高い高度では、空気は希薄になり、酸素レベルは低下します。
1673,tumor,noun,3,17,腫瘍；腫れ物,Early detection of a tumor can significantly improve treatment outcomes.,腫瘍の早期発見は、治療成績を大幅に向上させることができます。
1674,defect,noun,3,17,欠陥；不足,"The structural defect in the bridge was discovered during a routine inspection, necessitating its immediate closure for repairs.",定期検査中にその橋の構造上の欠陥が発見され、そのため修理のために直ちに閉鎖されることになった。
1675,sanitation,noun,3,17,公衆衛生（学）；下水［衛生］設備,"Effective sanitation systems are essential for maintaining public health and preventing the spread of infectious diseases, especially in urban areas.",効果的な衛生システムは、公衆衛生を維持し、感染症の蔓延を防ぐ上で不可欠であり、特に都市部においてその重要性が高い。
1676,longevity,noun,3,17,長寿；寿命；長年勤続,Studies suggest that a balanced diet and regular exercise contribute significantly to human longevity.,研究は、バランスの取れた食事と定期的な運動が、人の長寿に大きく貢献することを示唆している。
1677,scope,noun,3,17,（活動・能力などの）範囲；余地,That issue is beyond the scope of this discussion.,その問題はこの議論の範囲外です。
1678,sentiment,noun,3,17,感情；感想；感傷,The article captured the prevailing sentiment of the nation regarding the economic reforms.,その記事は、経済改革に関する国民感情をよく捉えていた。
1679,plausible,adjective,3,17,もっともらしい,"Her theory about the cause of the problem seemed plausible, but it lacked concrete evidence.",その問題の原因に関する彼女の理論はもっともらしく思えたが、具体的な証拠が不足していた。
1680,vigorous,adjective,3,17,精力的な；激しい；活力のある,The athlete engaged in a vigorous training regimen to prepare for the marathon.,その選手はマラソンに備えるために、精力的なトレーニングに取り組んだ。
1681,masculine,adjective,3,17,男らしい（⇔ feminine ⇒ 1588）,"He admired his grandfather's strong, masculine presence and sense of responsibility.",彼は祖父の持つ、力強く男らしい存在感と責任感を尊敬していた。
1682,rigid,adjective,3,17,厳しい；硬直した,The company's policies were too rigid to adapt to the new market.,会社の政策は、新しい市場に適応するにはあまりにも硬直していた。
1683,adverse,adjective,3,17,不都合な；逆の,The company faced adverse conditions due to the economic downturn.,会社は経済不況のため不都合な状況に直面しました。
1684,coherent,adjective,3,17,一貫した，筋の通った；結束した,The professor's lecture was so coherent that even complex theories became easy to grasp.,その教授の講義は非常に一貫していて、複雑な理論でさえ理解しやすかった。
1685,literal,adjective,3,17,文字どおりの；逐語的な；散文的な,He misunderstood her meaning because he took her words in a literal sense.,彼は彼女の言葉を文字どおりの意味で受け取ったため、その意図を誤解した。
1686,arbitrary,adjective,3,17,恣意的な；独断的な,"The judge's decision to disqualify the team felt completely arbitrary, as there was no clear rule they had violated.",チームを失格させるという審判の決定は、彼らが違反した明確なルールがなかったため、全く恣意的に感じられた。
1687,anonymous,adjective,3,17,匿名の,The large donation to the university was made by an anonymous benefactor.,大学への多額の寄付は、匿名の篤志家によって行われました。
1688,antique,noun,3,17,骨董の，アンティークの；古風な,This shop specializes in selling valuable antiques from various historical periods.,この店は様々な歴史時代の貴重な骨董品の販売を専門としています。
1689,eternal,adjective,3,17,永遠の；不変の,The ancient pyramids stand as an eternal testament to the ingenuity of their builders.,古代のピラミッドは、その建設者たちの創意工夫の永遠の証としてそびえ立っている。
1690,intermediate,adjective,3,17,中級の；中間の,This advanced class is suitable for students who possess an intermediate level of English proficiency.,この上級クラスは、中級レベルの英語力を持つ学生に適しています。
1691,subordinate,adjective,3,17,（～より）下位の（to）；副次的な,She felt her own needs were subordinate to those of her children.,彼女は自分のニーズが子供たちのニーズに劣ると感じていた。
1692,gloomy,adjective,3,17,陰気な；薄暗い；悲観的な,"The weather turned gloomy, mirroring the mood of the disappointed students.",天気がどんよりと曇り、失望した学生たちの気分を反映していた。
1693,thermal,adjective,3,17,熱の，熱による；保温用の,"Thermal insulation is crucial for maintaining a comfortable indoor temperature, especially in extreme weather conditions.",特に極端な気象条件下において、快適な室内温度を保つために断熱は極めて重要である。
1694,faint,adjective,3,17,かすかな；めまいがする；弱々しい,We could hear the faint sound of music coming from the distant festival.,遠くのお祭りからかすかな音楽が聞こえてきた。
1695,naive,adjective,3,17,お人よしの，愚直な；純朴な,Many young people start their careers with a naive optimism about the future.,多くの若者は、未来に対して純朴な楽観主義を抱いてキャリアをスタートさせる。
1696,apt,adjective,3,17,（...する）傾向がある（to do）；適切な；利発な,Individuals who possess strong critical thinking skills are apt to make sound judgments even under pressure.,強い批判的思考力を持つ個人は、プレッシャー下でも的確な判断を下す傾向がある。
1697,arrogant,adjective,3,17,横柄な，傲慢な,His arrogant attitude made him unpopular among his classmates.,彼の傲慢な態度は、同級生の間で彼を不人気にした。
1698,extrovert,noun,3,17,外向的な；社交的な,"As an extrovert, she thrives in social situations and enjoys meeting new people.",彼女は外向的なので、社交的な場面で生き生きとし、新しい人との出会いを楽しんでいます。
1699,conspicuous,adjective,3,17,目立つ,The brightly colored graffiti was conspicuous on the otherwise plain wall.,その鮮やかな色彩の落書きは、他には何もない壁の上でひときわ目立っていた。
1700,intact,adjective,3,17,損なわれていない，手つかずの,"Despite the strong earthquake, the building remained intact.",強い地震にもかかわらず、その建物は無傷のままだった。
1701,embody,verb,3,18,を具現する；を包含する,The monument embodies the hopes and dreams of a generation.,その記念碑は、ある世代の希望と夢を体現している。
1702,illuminate,verb,3,18,を照らす；を解明する,The new research helped to illuminate the complex mechanisms behind the disease.,その新しい研究は、その病気の背後にある複雑なメカニズムを解明するのに役立った。
1703,console,verb,3,18,を慰める,"When her younger brother lost his favorite toy, she knelt down to console him.",弟がお気に入りのおもちゃをなくした時、彼女はひざまずいて彼を慰めた。
1704,verify,verb,3,18,の正しさを証明［確認］する,"Before submitting your application, you should always verify that all the information is accurate.",願書を提出する前に、常にすべての情報が正確であることを確認するべきです。
1705,disclose,verb,3,18,を公表する，暴く,The government decided to disclose documents related to the incident after public pressure.,世論の圧力により、政府はその事件に関する書類を公表することを決定した。
1706,stack,verb,3,18,を積む，積み重ねる；〔～ upで〕（車が）渋滞する,"In order to save space, the librarian meticulously stacked the old newspapers in the storeroom.",空間を節約するために、司書は古い新聞を用心深く物置に積み重ねた。
1707,rotate,verb,3,18,回転する；循環する；を回転させる,The Earth rotates on its axis once every 24 hours.,地球は24時間で地軸を中心に自転します。
1708,constrain,verb,3,18,に（...することを）強いる（to do）；を抑える,Tight deadlines often constrain a team's creativity.,厳しい締め切りはしばしばチームの創造性を制約する。
1709,hinder,verb,3,18,を妨げる,Lack of adequate sleep can significantly hinder a student's ability to concentrate during exams.,十分な睡眠がとれないことは、試験中の学生の集中力を著しく妨げることがあります。
1710,withstand,verb,3,18,に耐える,It takes immense mental strength to withstand the constant pressure of competing at an Olympic level.,オリンピックレベルで競技することの絶え間ないプレッシャーに耐えるには、計り知れないほどの精神力が必要とされる。
1711,tweet,verb,3,18,（を）ツイートする，つぶやく,"It is now common for public figures to tweet their immediate reactions to major news, often sparking widespread discussion.",著名人たちが主要なニュースに対して即座の反応をツイートし、それがしばしば広範な議論を巻き起こすことは、今や一般的です。
1712,sneeze,verb,3,18,くしゃみをする,It's hard to keep your eyes open when you sneeze.,くしゃみをするときは、目を開けているのは難しいです。
1713,erupt,verb,3,18,（火山が）噴火する；勃発する,Tensions between the two countries threatened to erupt into conflict.,両国間の緊張は、紛争に勃発する恐れがあった。
