id,word,pos,part,section,japanese,sentence,sentence_ja
1453,funeral,noun,2,15,葬式,She went back to her hometown to attend her grandfather's funeral.,彼女は祖父の葬儀に参列するために故郷に帰った。
1454,census,noun,2,15,国勢調査；交通調査,"According to the recent national census, the population is decreasing.",最近の国勢調査によると，人口は減少している。
1455,encyclopedia,noun,2,15,百科事典,This electronic dictionary contains 15 volumes of an encyclopedia.,この電子辞書は15巻の百科事典を収録している。
1456,cereal,noun,2,15,（通例～s）穀物；シリアル（穀物加工食品）,Some people avoid cereals to lose weight.,減量するため穀物を避ける人もいる。
1457,fragment,noun,2,15,断片,Our solar system is only a fragment of the whole universe.,私たちの太陽系は宇宙全体の断片にすぎない。
1458,patch,noun,2,15,（～の）部分，斑点；継ぎ；貼り薬,Giant pandas have black patches around their eyes.,ジャイアントパンダには目の周りに黒い部分がある。
1459,rubbish,noun,2,15,（英）ごみ（≒ （米）garbage）；つまらないもの,"In this city, most of household rubbish is burned up at a high temperature.",この市では，家庭ごみの大半は高温で焼却される。
1460,maze,noun,2,15,迷路（≒ labyrinth）；複雑に込み入ったもの,The new store is like a complicated maze for the shoppers.,その新しい店は買い物客にとって複雑な迷路のようである。
1461,outlook,noun,2,15,見解；見通し；眺め,Her trip to India totally changed her outlook on life.,彼女のインドへの旅は彼女の人生観を完全に変えた。
1462,breakthrough,noun,2,15,大発見，飛躍的進歩,The professor finally made a breakthrough in biology.,その教授はついに生物学における大発見をした。
1463,triumph,noun,2,15,勝利；勝利の喜び；偉業,She achieved a great triumph during the tournament.,彼女はトーナメント中にすばらしい勝利を収めた。
1464,ally,noun,2,15,同盟国；提携者；援助者；盟友,Japan is an ally and trade partner of the United States.,日本はアメリカ合衆国の同盟国であり貿易相手国である。
1465,spectator,noun,2,15,（試合などの）観客,The spectators of the game were very excited about the victory.,その試合の観客たちは勝利にとても興奮していた。
1466,sphere,noun,2,15,領域；球体；天体,"After graduation, he and I moved in different social spheres.",卒業後，彼と私は異なる社会的領域に進んだ。
1467,county,noun,2,15,（米）郡；（英）州,A county has its own government to deal with local matters.,郡は地元の問題に対処するための独自の政府を持つ。
1468,behalf,noun,2,15,利益，味方,"On behalf of my whole family, I'd like to thank you for all your help.",家族全員を代表して，私はあなたのご協力に感謝したく思います。
1469,interval,noun,2,15,（時間の）間隔；合間；隔たり；小休止,The city shuttle bus runs at intervals of five minutes.,その市のシャトルバスは5分間隔で走っている。
1470,circulation,noun,2,15,循環；流通；（新聞・雑誌の）発行部数,Good blood circulation helps the brain stay healthy.,良好な血液の循環は脳が健康でいる助けとなる。
1471,blade,noun,2,15,刃；（プロペラなどの）羽根；（草などの）葉,The company has decided to sell ceramic blades instead of metal ones.,その会社は金属刃の代わりにセラミックスの刃を販売することを決めた。
1472,theft,noun,2,15,窃盗（罪）,The greatest art theft in history occurred during World War II.,史上最大の美術品窃盗は第二次世界大戦中に起こった。
1473,vacuum,noun,2,15,真空；空虚,A rocket engine can operate in the vacuum of space.,ロケットエンジンは宇宙空間の真空の中で作動することができる。
1474,collision,noun,2,15,衝突；対立,There was a collision between two boats last night.,昨夜2隻の船による衝突があった。
1475,bargain,noun,2,15,買い得品；取引；契約,She found a good bargain at the market.,彼女は市場でお買い得品を見つけた。
1476,landmark,noun,2,15,（ある場所の）目印；画期的な出来事,Tokyo Skytree is one of the newest landmarks in Tokyo.,東京スカイツリーは東京の最も新しい目印の1つである。
1477,revenue,noun,2,15,歳入（⇔ expenditure 歳出）；収益,There was an increase of 5.2 percent in tax revenues last year.,昨年は5.2パーセントの税収の増加があった。
1478,treaty,noun,2,15,（国家間の）条約；協定,A lot of international treaties have been signed in Canada.,多くの国際条約がカナダで調印されてきた。
1479,supreme,adjective,2,15,最高の,"In many countries in the past, the king was the supreme authority.",昔は多くの国で，王は最高権力者だった。
1480,thorough,adjective,2,15,徹底的な；まったくの,The police's thorough investigation revealed the cause of the accident.,警察の徹底的な調査が事故の原因を明らかにした。
1481,naked,adjective,2,15,裸の,The artist won an award for his sculpture of the naked body.,その美術家は裸体の彫刻で賞を取った。
1482,sincere,adjective,2,15,心からの；誠実な,They all accepted her sincere apology.,彼らは皆，彼女の心からの謝罪を受け入れた。
1483,tame,adjective,2,15,飼いならされた，人に慣れた；退屈な,"Our cat is tame, but she is sometimes frightened of strangers.",私たちの猫は人に慣れているが，ときどき見知らぬ人を怖がる。
1484,insufficient,adjective,2,15,不十分な；不適当な,His salary is an insufficient amount for supporting his family.,彼の給料は彼の家族を養うには不十分な金額である。
1485,dim,adjective,2,15,薄暗い；ぼんやりした,The streetlights near my house are very dim.,私の家の近くの街灯はとても薄暗い。
1486,acute,adjective,2,15,（痛み・感情などが）激しい；（知覚などが）鋭い；急性の（⇔ chronic ⇒ 1198）,"Soon after eating oysters, she had an acute pain in her stomach.",カキを食べて間もなく，彼女は胃に激しい痛みを覚えた。
1487,disabled,adjective,2,15,障害のある；障害者用の,There are parking spaces prepared for physically disabled people.,身体障害者のために駐車スペースが用意されている。
1488,metropolitan,adjective,2,15,大都市の，首都圏の,A metropolitan area typically has a convenient transportation system.,大都市圏には概して便利な交通機関がある。
1489,monetary,adjective,2,15,金銭的な；金融の,He is not interested in objects of little monetary value.,彼は金銭的価値のほとんどない物には興味がない。
1490,alternate,adjective,2,15,代わりの（≒ alternative）；交互の,The hikers took an alternate route to the top of the mountain.,ハイカーたちは山頂まで代わりのルートを取った。
1491,partial,adjective,2,15,部分的な；不公平な（⇔impartial 公平な）,Reducing waste is only a partial solution to global warming.,ごみを減らすことは地球温暖化に対する部分的な解決策にすぎない。
1492,divine,adjective,2,15,神の；神にささげる,Sunlight is often used to represent divine grace or revelation.,太陽の光は神の恩寵や啓示を表すのによく使われる。
1493,drastic,adjective,2,15,徹底的な，抜本的な；極端な,The man made a drastic change in his daily eating habits.,その男性は毎日の食習慣に抜本的な変更を加えた。
1494,fierce,adjective,2,15,猛烈な；どう猛な,Their product survived fierce competition with another company's.,彼らの製品は他社の製品との猛烈な競争を乗り切った。
1495,sole,adjective,2,15,唯一の；単独の；独占的な,Newspapers were the sole source of information for people at that time.,新聞は当時の人々にとって唯一の情報源であった。
1496,spontaneous,adjective,2,15,自然発生的な；自発的な,He received spontaneous applause from the audience after his speech.,彼は演説の後，聴衆からの自然発生的な拍手を受けた。
1497,spatial,adjective,2,15,空間の,The man described the spatial layout of the room over the phone.,男性は電話で，その部屋の空間レイアウトを説明した。
1498,neat,adjective,2,15,きちんとした；見事な,Some people are unable to keep their rooms neat and clean.,自分の部屋をきちんとした清潔な状態に保つことができない人がいる。
1499,tidy,adjective,2,15,きちんとした，整頓された；相当の,She cannot put up with the house not being tidy.,彼女は家がきちんと片づいていないのを我慢できない。
1500,loyal,adjective,2,15,（～に）忠実な（to）；誠実な,Most of the employees in the company are loyal to their president.,その会社の従業員のほとんどは社長に忠実である。
1501,bless,verb,3,16,に恩恵を与える；に感謝する,This area is blessed with natural beauty.,この地域は自然の美しさに恵まれている。
1502,regain,verb,3,16,を取り戻す,"She fainted, but soon regained consciousness.",彼女は失神したが，すぐに意識を取り戻した。
1503,conform,verb,3,16,順応する；一致する,"While in Japan, Lucas tried to conform to Japanese customs.",日本にいる間，ルーカスは日本の慣習に順応しようとした。
1504,enroll,verb,3,16,登録する，入会する；を登録させる,He enrolled in a local gym to learn Latin dance.,彼はラテンダンスを習うために地元のジムに入会した。
1505,entitle,verb,3,16,に権利を与える；に題名をつける,Members of the store are entitled to a five percent discount.,その店の会員は5％の割引を受ける権利がある。
1506,halt,verb,3,16,を止める；止まる,The specialists were not able to halt the spread of this year's flu.,専門家たちは今年のインフルエンザの蔓延を食い止めることができなかった。
1507,provoke,verb,3,16,（感情・行動など）を引き起こす；を挑発する,The topic of immigration usually provokes emotional reactions.,移民の話題はたいてい感情的な反応を引き起こす。
1508,invade,verb,3,16,を侵略する；を侵害する；（場所）に殺到する,Animals usually do not invade the territories of other animals.,動物はたいていほかの動物の縄張りを侵略しない。
1509,squeeze,verb,3,16,押し入る；を押し込む；（を）搾る；（を）強く押す,The cat somehow squeezed through a gap in the fence.,その猫はなんとかフェンスの隙間に押し入って通った。
1510,crawl,verb,3,16,はう；ゆっくり進む,The baby crawled across the floor to his mother.,その赤ん坊は床をはって母親の所に行った。
1511,digest,verb,3,16,を消化する；を理解する；を要約する,It takes three to four hours to digest meat and fish.,肉や魚を消化するには3，4時間かかる。
1512,utter,verb,3,16,（声）を発する；（考えなど）を述べる,She was too shocked to utter a word at all.,彼女はひどくショックを受けて，言葉を発することがまったくできなかった。
1513,refrain,verb,3,16,控える,Politicians should refrain from using bad language.,政治家は汚い言葉を使うのを控えるべきである。
1514,populate,verb,3,16,に住む，の住民である；に人を住まわせる,Some scholars think the Ainu populated Hokkaido by the 13th century.,アイヌ民族は13世紀までには北海道に住みついたと考える学者もいる。
1515,accommodate,verb,3,16,を収容する；を（～に）適応させる（to）,The elevator accommodates up to 12 people.,そのエレベーターは最大12人まで収容する。
1516,steer,verb,3,16,（を）操縦する；を（～へ）向ける（to）,"As an experienced navigator, he steered the boat into the harbor.",経験豊かな航海士として，彼は船を操縦して入港させた。
1517,drown,verb,3,16,溺死する；を水浸しにする,The rowboat turned over and she nearly drowned in the lake.,手漕ぎボートがひっくり返り，彼女は湖で溺れて死ぬところだった。
1518,dip,verb,3,16,を浸す；（手など）を（～に）突っ込む（into / in）；下がる,She dips biscuits in tea before eating them.,彼女は食べる前に紅茶にビスケットを浸す。
1519,soak,verb,3,16,を浸す；をずぶぬれにする；浸る,She made pickles by soaking cucumbers in vinegar.,彼女はキュウリを酢に浸すことによってピクルスを作った。
1520,stir,verb,3,16,をかき回す；を揺り動かす,She stirred her tea with a spoon.,彼女はスプーンで紅茶をかき混ぜた。
1521,transplant,verb,3,16,を移植する；を移住させる,The surgeon successfully transplanted a heart into the child.,外科医は首尾よくその子供に心臓を移植した。
1522,reassure,verb,3,16,を安心させる,My mother reassured me that everything should go well.,私の母は万事うまくいくと私を安心させた。
1523,resume,verb,3,16,（を）再開する；を取り戻す,She resumed her career after two years of maternity leave.,彼女は2年間の産休の後，仕事を再開した。
1524,speculate,verb,3,16,（と）推測する；投機する,He speculated that life might exist on Mars.,彼は火星に生物が存在するかもしれないと推測した。
1525,surpass,verb,3,16,を上回る,Computers have surpassed the human mind in some aspects.,コンピューターはいくつかの点で人間の知力を上回った。
1526,appoint,verb,3,16,を任命する；（日時・場所など）を指定する,We all agreed to appoint Mr. White music director of our orchestra.,私たち全員が当オーケストラの音楽監督にホワイト氏を任命することに同意した。
1527,intrigue,verb,3,16,に興味を持たせる；陰謀を企てる,She was intrigued by the article about a recently discovered plant.,彼女は最近発見された植物に関する記事に興味を抱いた。
1528,decay,verb,3,16,腐敗する（≒ rot）；（徐々に）衰える,Fresh food easily decays in the summer.,夏の間は生鮮食品はすぐに腐敗する。
1529,contaminate,verb,3,16,を汚染する；を堕落させる,The oil spill from the ship contaminated the sea.,船からの石油流出が海を汚染した。
1530,swell,verb,3,16,膨張する，腫れる；を膨らませる,He noticed that his twisted wrist swelled greatly.,彼はひねった手首がひどく腫れていることに気づいた。
1531,delete,verb,3,16,を削除する，消す,You should delete spam messages right away.,すぐに迷惑メールを削除するべきだ。
1532,tolerate,verb,3,16,を許容する，我慢する（≒ put up with）,I just cannot tolerate his selfishness.,私はどうしても彼のわがままを我慢することができない。
1533,envy,verb,3,16,をうらやむ,Many writers envy her talent for literature.,多くの作家が彼女の文学の才能をうらやむ。
1534,pray,verb,3,16,（を）祈る,She prayed that her son might recover from his illness.,彼女は自分の息子が病気から回復するよう祈った。
1535,confess,verb,3,16,（を）告白する,He confessed to the judge that he did the crime.,彼は裁判官に自分がその罪を犯したと自白した。
1536,resign,verb,3,16,（を）辞任する；を放棄する,The minister resigned from his post due to his misuse of political funds.,大臣は政治資金の不正使用のせいでその職を辞任した。
1537,dissolve,verb,3,16,（を）溶かす；（議会など）を解散する；（契約など）を解消する；溶ける,She dissolved a vitamin C tablet in water.,彼女はビタミンCの錠剤を水に溶かした。
1538,unfold,verb,3,16,(閉じたもの)を開く；を明らかにする；開く；明らかになる,She unfolded the letter inside the envelope.,彼女は封筒の中の手紙を開いた。
1539,awaken,verb,3,16,を目覚めさせる；（～から）覚める（from）,He is often awakened by nightmares.,彼は悪夢で目覚めることが多い。
1540,conceive,verb,3,16,（を）思いつく；と想像する；（を）妊娠する,He conceived a new business plan while taking a bath.,彼は入浴中に新しい事業計画を思いついた。
1541,entrepreneur,noun,3,16,起業家，事業家,Japan has produced many young entrepreneurs in the IT field.,日本はIT分野において多くの若い起業家を輩出してきた。
1542,stake,noun,3,16,利害関係；(通例〜s)賭け金；杭,The company has a major stake in the project.,その会社はその事業に大きな利害関係を持っている。
1543,surplus,noun,3,16,余剰（⇔ shortage 不足），過剰；黒字,A surplus of apartment buildings has lowered the cost of rent.,アパート・マンションの過剰は家賃を低下させた。
1544,inflation,noun,3,16,インフレ（ーション）；（物価の）高騰,Pension payments should be increased in line with inflation.,年金の支払いはインフレに連動して増えるべきである。
1545,sweatshop,noun,3,16,搾取工場,Workers in sweatshops earn less than the minimum wage set by law.,搾取工場の労働者は法律に定められた最低賃金より稼ぎが少ない。
1546,clash,noun,3,16,衝突；対立；かち合うこと；ガチャンという音,There were violent clashes between police and demonstrators.,警察とデモ隊との激しい衝突があった。
1547,sociology,noun,3,16,社会学,She wants to major in sociology at college.,彼女は大学で社会学を専攻したいと思っている。
1548,ideology,noun,3,16,イデオロギー，思想傾向,Ideologies such as religious beliefs or political concepts can lead to war.,宗教的信条や政治的概念のようなイデオロギーは戦争につながりかねない。
1549,margin,noun,3,16,余白；差；利ざや,She wrote some notes in the margin of the page.,彼女はそのページの余白にメモを書いた。
1550,realm,noun,3,16,領域；領土,The writer decided to write about the realms of fantasy.,著者は空想の世界について書くことに決めた。
1551,domain,noun,3,16,分野；領域；ドメイン（＝ domain name）,Many Japanese have received major awards in the domain of physics.,多くの日本人が物理学の分野で主要な賞を受賞している。
1552,algorithm,noun,3,16,アルゴリズム；問題解決の手順,Computers are getting faster at processing algorithms these days.,最近，コンピューターはアルゴリズムの処理がより速くなりつつある。
1553,prairie,noun,3,16,大草原,A herd of buffalo inhabits the nearby prairie.,バッファローの群れが近くの大草原に生息している。
1554,frontier,noun,3,16,（通例the ～s）最先端；（the ～）国境；辺境地,Students can study at the frontiers of space engineering at this university.,この大学では学生たちは宇宙工学の最先端で研究できる。
1555,bullet,noun,3,16,銃弾,The police officer wears a special vest to protect himself from bullets.,その警官は銃弾から身を守るための特殊なチョッキを着ている。
1556,shield,noun,3,16,盾，防御物,The military has been creating a shield against missiles.,軍はミサイルに対する盾を作り出してきている。
1557,despair,noun,3,16,絶望,She quit her job and left in despair.,彼女は絶望して，仕事を辞め去っていった。
1558,radiation,noun,3,16,放射能，放射線,The biggest problem of a nuclear disaster is exposure to radiation.,原子力災害の最大の問題は放射能の被ばくである。
1559,placebo,noun,3,16,偽薬，プラシーボ；気休め,The doctor gave a placebo to the patient in the clinical trial.,医師は臨床試験においてその患者に偽薬を与えた。
1560,nursery,noun,3,16,託児所；苗床,Day care nurseries are available to pre-school children in the city.,保育用託児所は市内の就学前の子供が利用できる。
1561,spouse,noun,3,16,配偶者,The man is very glad that he has a supportive spouse.,その男性は自分に支えとなる配偶者がいることをとてもうれしく思っている。
1562,makeup,noun,3,16,化粧；化粧品；構成；性質,"Before the play, the actors put on costumes and makeup.",芝居の前に，役者たちは衣装を身につけ化粧をした。
1563,mummy,noun,3,16,ミイラ；（英）ママ，お母さん（＝ （米）mommy）,The mummy found in the tomb was buried with a lot of gold.,その墓で見つかったミイラは多くの金製品とともに埋葬されていた。
1564,flesh,noun,3,16,（人・動物の）肉；果肉,The trap had cut deeply into the rabbit's flesh.,そのわなはウサギの肉に深く食い込んでいた。
1565,limb,noun,3,16,手足,He stretched his long limbs just after he got out of bed.,彼はベッドから出た直後にその長い手足を伸ばした。
1566,odor,noun,3,16,におい；気配,Dogs can detect odors that humans cannot notice.,犬は人間が気づくことのできないにおいを感知することができる。
1567,laundry,noun,3,16,洗濯（物）；クリーニング店,On Sundays he does the laundry and cleans his room.,日曜日には彼は洗濯をし，部屋を掃除する。
1568,tide,noun,3,16,潮（の干満）；動向,I cannot tell whether the tide is going out or coming in.,潮が引いているのか満ちているのか，私にはわからない。
1569,questionnaire,noun,3,16,アンケート,"If you have time, please answer the questionnaire.",お時間があるようでしたら，アンケートに答えてください。
1570,nonsense,noun,3,16,ばかげた物（話，考え）；無意味な言葉,John should have known better than to say such nonsense.,ジョンはそのようなばかなことを言わないだけの分別があるべきだった。
1571,revenge,noun,3,16,復讐,He was determined to take revenge on his political enemies.,彼は彼の政敵に復讐する決意を固めた。
1572,intellect,noun,3,16,知性；（the 〜（s））知識人,He thinks that he is a man of superior intellect.,彼は自分がすぐれた知性を持つ人間だと思っている。
1573,hospitality,noun,3,16,親切なもてなし，歓待；受容性,The Japanese hotel shows great hospitality towards its guests.,その日本のホテルは客に対してすばらしいもてなしをする。
1574,librarian,noun,3,16,司書，図書館員,The librarian recommended this book as a reference on English grammar.,その司書は英文法に関する参考図書としてこの本を薦めてくれた。
1575,manuscript,noun,3,16,（手書きの）原稿；写本,The writer's manuscript has been kept in the university library.,その作家の原稿は大学の図書館に保管されている。
1576,obsession,noun,3,16,（考えなどに）取りつかれること；妄想；強迫観念,She seemed to have an obsession with losing weight.,彼女は痩せることに取りつかれているように見えた。
1577,hygiene,noun,3,16,衛生（状態）；健康法,The hospital's standard of hygiene is high.,その病院の衛生基準は高い。
1578,paradigm,noun,3,16,理論的枠組み，パラダイム；模範,The professor introduced a new paradigm into linguistic studies.,その教授は言語学研究に新たな理論的枠組みを取り入れた。
1579,legitimate,adjective,3,16,合法的な；妥当な,He has three offshore companies for legitimate tax avoidance purposes.,彼は合法的な租税回避の目的で海外の会社を3つ持っている。
1580,authentic,adjective,3,16,本物の；信頼できる,She was moved by the authentic works by Picasso at the museum.,彼女はその美術館でピカソの本物の作品に感動した。
1581,empirical,adjective,3,16,経験的な；経験主義の,The teacher explained how to collect empirical evidence.,その教師は経験的証拠の集め方を説明した。
1582,immense,adjective,3,16,膨大な,There are immense varieties of chilies in Mexico.,メキシコには膨大な種類のトウガラシがある。
1583,absurd,adjective,3,16,ばかげた；不合理な,Many people think that legalizing drugs is an absurd idea.,多くの人は麻薬を合法化するのはばかげた考えだと思っている。
1584,weird,adjective,3,16,異様な（≒ bizarre），奇妙な,I have been having very weird dreams these days.,私は最近よくとても奇妙な夢を見る。
1585,accidental,adjective,3,16,偶然の；過失による,Their accidental meeting led to a successful partnership.,彼らの偶然の出会いがすばらしい協力関係につながった。
1586,uneasy,adjective,3,16,不安な；落ち着かない；ぎこちない,Young people tend to feel uneasy about the future.,若者は将来に関して不安な気持ちになる傾向がある。
1587,jealous,adjective,3,16,嫉妬深い；用心深い,His friend was jealous of his cooking skills.,彼の友人は彼の料理の腕前に嫉妬していた。
1588,feminine,adjective,3,16,女らしい（⇔ masculine ⇒ 1681）,She prefers to dress in a feminine way.,彼女は女性らしい服装をすることを好む。
1589,swift,adjective,3,16,素早い,The rescue of victims requires swift action.,被害者の救出は素早い行動を必要とする。
1590,hollow,adjective,3,16,空洞の；空虚な；うわべだけの,"As she had not eaten anything, her stomach felt hollow.",彼女は何も食べていなかったので，胃が空っぽの感じがした。
1591,crude,adjective,3,16,大まかな；粗野な；未精製の,He read a crude summary of the novel.,彼はその小説の大まかな要約を読んだ。
1592,sore,adjective,3,16,痛い；腹が立って,I have a sore throat due to a cold.,私は風邪のせいでのどが痛い。
1593,pessimistic,adjective,3,16,悲観的な（⇔ optimistic ⇒ 882）,You should not be pessimistic about your future.,君は将来について悲観的になってはいけない。
1594,vain,adjective,3,16,無駄な；うぬぼれた,I tried in vain to persuade him to get along with his father.,私は，彼を説得して父親とよい関係を築かせようとしたが無駄だった。
1595,susceptible,adjective,3,16,（～の）影響を受けやすい（to）；感染しやすい,"Most food is susceptible to heat, so it is wise to store it in a cool place.",たいていの食品は熱の影響を受けやすいので，涼しい場所に保管するのが賢明である。
1596,edible,adjective,3,16,食用の，食べられる,My grandfather is good at picking out edible mushrooms in the forest.,私の祖父は森で食用キノコを選び出すことが得意である。
1597,sheer,adjective,3,16,純然たる，真の；すごい；（布が）薄地の,The girl appears to be a sheer genius in science.,その少女は科学分野における真の天才のようだ。
1598,explicit,adjective,3,16,明白な（⇔ implicit ⇒ 1795）；率直な,He always gives us explicit instructions.,彼はいつも私たちに明白な指示をくれる。
1599,prone,adjective,3,16,（～に）なりやすい（to）；（…する）傾向がある（to do）,"If you work without a break, you become more prone to error.",休憩を取らずに働いていると，間違いをもっと犯しやすくなる。
1600,affluent,adjective,3,16,裕福な；豊富な,Advertisers are targeting society's affluent groups.,広告主たちは社会の富裕層をターゲットにしている。
1601,collaborate,verb,3,17,共同して働く；（～に）協力する（with）,Researchers from many countries collaborated to analyze the data.,多くの国の研究者が共同してそのデータを分析した。
1602,exert,verb,3,17,を及ぼす；（力など）を行使する,The state government exerts great influence on the possession of guns.,州政府は銃の所持に関して大きな影響を及ぼす。
1603,excel,verb,3,17,（～で）秀でている（in / at）；に勝る,The country excels at inventing electronic devices and parts.,その国は電子機器や部品を発明するのに秀でている。
1604,prosper,verb,3,17,栄える，成功する；繁殖する,Jack prospered in business in his hometown.,ジャックは故郷で事業に成功した。
1605,surge,verb,3,17,殺到する；（感情が）こみ上げる；急騰する,Visitors surged through the gates to the entrance of the museum.,来場者はゲートを通り抜け博物館の入り口に殺到した。
1606,intervene,verb,3,17,（～に）介入する（in）；介在する,The police do not usually intervene in family disputes.,警察は通常，家庭争議に介入しない。
1607,insert,verb,3,17,を挿入する,He inserted an IC card into the ticket machine.,彼は券売機にICカードを挿入した。
1608,overtake,verb,3,17,を追い抜く；に追いつく（≒ catch up with）；（災難・強い感情などが）を襲う,It is dangerous to overtake a car on an inside lane.,内側車線で車を追い抜くのは危険である。
1609,snap,verb,3,17,をパチンと鳴らす；をポキッと折る；ポキッと折れる；パチンと音を立てる,She snapped her fingers while listening to music.,彼女は音楽を聞いている間，指をパチンと鳴らした。
1610,carve,verb,3,17,を彫る；を切り開く；（肉）を切り分ける,He carved the marble into the shape of a bird.,彼は大理石を彫って鳥の形にした。
1611,addict,verb,3,17,（受身形で）（～の）中毒になる（to）；（～に）凝る,Many people have become addicted to online games.,多くの人がオンラインゲームの中毒になっている。
1612,condemn,verb,3,17,を非難する；（受身形で）（～の刑を）宣告される（to）,The press condemned the movie producer for his immoralities.,報道機関はその映画製作者を不道徳な行為ゆえに非難した。
1613,convict,verb,3,17,に有罪を宣告する,There is not enough evidence to convict him.,彼に有罪を宣告するに足る十分な証拠がない。
1614,dictate,verb,3,17,を指図する；を書き取らせる；を規定する,He dictated to his secretary how to do her job.,彼は自分の秘書に仕事の仕方を指図した。
1615,prescribe,verb,3,17,（薬など）を処方する；を規定する,The doctor prescribed some medicine for my high blood pressure.,医師は私の高血圧の薬を処方した。
1616,inhibit,verb,3,17,を抑制する；を妨げる,Seeing certain colors seems to inhibit anger.,ある色を見ると怒りを抑制するように思える。
1617,stray,verb,3,17,はぐれる，（道に）迷う,The cow strayed from the rest of the herd.,その牛は群れのほかの牛たちからはぐれた。
1618,roam,verb,3,17,（を）歩き回る；放浪する,He likes to roam the streets for shopping on his day off.,彼は休日には買い物のために通りを歩き回るのが好きである。
1619,enclose,verb,3,17,を同封する；を取り囲む,We have enclosed a catalog detailing our products.,当社の製品を詳述するカタログを同封しました。
1620,execute,verb,3,17,を実行する；を処刑する,My team plans and executes the company's strategy.,私のチームは会社の戦略を立て，実行する。
1621,coincide,verb,3,17,同時に起こる；一致する,My mother's birthday sometimes coincides with Mother's Day.,私の母の誕生日はときどき母の日と同じ日になる。
1622,lag,verb,3,17,遅れる；徐々に弱まる,We lag far behind our competitors in productivity.,我が社は生産性においてライバル会社よりはるかに遅れている。
1623,cling,verb,3,17,しがみつく；くっつく,The boy was clinging to his mother at the clinic.,その男の子は診療所で母親にしがみついていた。
1624,erase,verb,3,17,を消す,We sometimes wish we could erase some of our memories.,私たちはときどき自分の記憶のいくつかを消すことができればいいのにと思う。
1625,grind,verb,3,17,（穀物など）をひく,Mr. Brown's shop roasts and grinds coffee every day for his customers.,ブラウン氏の店は毎日客のためにコーヒー豆を焙煎してひく。
1626,knit,verb,3,17,を編む；を結合する；編み物をする,Mary is knitting a sweater for her baby.,メアリーは自分の赤ちゃんのためにセーターを編んでいる。
1627,inquire,verb,3,17,（を）尋ねる,She inquired the way to the police station.,彼女は交番への道を尋ねた。
1628,betray,verb,3,17,をうっかり表す；を裏切る,Our tone often betrays our thoughts and feelings.,私たちの口調は私たちの考えや気持ちをうっかり表すことがよくある。
1629,leak,verb,3,17,漏れる；を漏らす,They did not know why the secret information leaked to outsiders.,彼らはなぜ部外者に機密情報が漏れたのかわからなかった。
1630,smash,verb,3,17,を粉砕する；を強打する；粉々に壊れる；激突する,Someone smashed the window of his car and stole the audio equipment.,だれかが彼の車の窓を粉砕し，オーディオ装置を盗んだ。
1631,bounce,verb,3,17,跳ねる；反射する；を弾ませる；（Eメールが）（宛先不明で）返送される,The three children bounced up and down on the bed.,3人の子供たちはベッドの上でぴょんぴょん跳ねた。
1632,sprawl,verb,3,17,（都市などが）不規則に広がる；だらしなく手足を伸ばす,"As towns and cities sprawl, fields and forests shrink.",町や市が不規則に広がるにつれ，野原や森は縮小する。
1633,converse,verb,3,17,（～と）会話をする（with）,Anna can converse with perfect strangers about any topic.,アナはどんな話題についてもまったく見知らぬ人と会話することができる。
1634,recite,verb,3,17,を暗唱する；を詳述する,He can recite famous lines from Shakespeare from memory.,彼は記憶を頼りにシェークスピアの有名なせりふを暗唱することができる。
1635,disregard,verb,3,17,を無視する；を軽視する,She disregarded her doctor's advice and continued to eat sweets.,彼女は医師の忠告を無視し，甘い物を食べ続けた。
1636,frown,verb,3,17,眉をひそめる,She frowned at the noisy students on the train.,彼女は電車の中で騒がしい学生たちに眉をひそめた。
1637,evoke,verb,3,17,を呼び起こす,The piece of music evoked memories of his youth.,その楽曲は彼の若いころの記憶を呼び起こした。
1638,pledge,verb,3,17,を誓う，約束する；を与えることを約束する,The country must pledge to work with other countries for world peace.,その国は世界平和のために他の国々と協力することを約束しなければならない。
1639,aspire,verb,3,17,（～を）熱望する（to）,My brother aspires to be a top basketball player.,私の兄は一流のバスケットボール選手になることを熱望している。
1640,contemplate,verb,3,17,（を）熟考する；を予想する,She has been contemplating changing her career.,彼女は転職をずっと熟考している。
1641,grace,noun,3,17,優美，優雅；分別；（神の）恩寵,She is blessed with the natural grace of movement.,彼女は生まれつきの身のこなしの優雅さに恵まれている。
1642,enlightenment,noun,3,17,啓蒙，啓発,The newspaper's mission is to bring enlightenment to the masses.,新聞の使命は大衆を啓蒙することである。
1643,commerce,noun,3,17,商業；貿易,Commerce and free trade bring benefits to the country.,商業と自由貿易はその国に利益をもたらす。
1644,draft,noun,3,17,下書き；為替手形；隙間風,She made a rough draft of her speech.,彼女は自分のスピーチの大ざっぱな下書きを書いた。
1645,barrel,noun,3,17,バレル（液量の単位）；たる,The price for a barrel of oil has been slowly increasing.,石油1バレル当たりの価格は緩やかに上昇している。
1646,timber,noun,3,17,（英）木材（≒（米）lúmber）；樹木,There are clear advantages to using timber for building a house.,家を建てるのに木材を使用することには明白な利点がある。
1647,garment,noun,3,17,衣服,The girl loves to wear the knitted garment made by her mother.,その少女は母親に編んでもらったニットの服を着るのが大好きである。
1648,thread,noun,3,17,糸；（議論などの）筋道,This kimono is sewn with gold and silver thread.,この着物は金糸と銀糸で縫われている。
